pair_id,group_id,doc_id,target,title,text_len,mean_text_len,var_text_len
4611,52,3882,1,"['пример', 'составление', 'написание', 'резюме']",2845.0,771.1414141414141,544916.7961245105
4612,52,3632,1,"['образец', 'резюме', 'пример', 'правильный', 'составление', 'резюме']",72.0,771.1414141414141,544916.7961245105
4613,52,157,1,"['резюме', 'педагог', 'образец', 'резюме', 'учитель']",411.0,771.1414141414141,544916.7961245105
4614,52,1487,1,"['как', 'составить', 'резюме', 'образец']",740.0,771.1414141414141,544916.7961245105
4615,52,134,1,"['поиск', 'работа', 'job.ru', 'банк', 'вакансия', 'специалист', 'вакансия', 'компания']",288.0,771.1414141414141,544916.7961245105
4616,52,408,1,"['образец', 'резюме', 'секретарь', 'пример', 'составление', 'резюме', 'для', 'секретарь', 'путеводитель', 'резюме']",278.0,771.1414141414141,544916.7961245105
4617,52,3667,1,"['образец', 'резюме']",142.0,771.1414141414141,544916.7961245105
4618,52,2559,0,"['работа', 'украина', 'трудоустройство', 'поиск', 'работа', 'rabota.ua']",404.0,771.1414141414141,544916.7961245105
4619,52,647,1,"['как', 'правильно', 'составить', 'резюме', 'резюме', 'работа', 'полный', 'инструкция']",2341.0,771.1414141414141,544916.7961245105
4620,52,1643,1,"['резюме', 'инженер', 'rabota.ru']",383.0,771.1414141414141,544916.7961245105
4621,52,115,1,"['резюме', 'кандидат', 'работа', 'бланк', 'образец']",289.0,771.1414141414141,544916.7961245105
4622,52,1466,0,"['новость', 'mail.ru', 'последний', 'новость', 'россия', 'мир', 'новость', 'mail.ru']",826.0,771.1414141414141,544916.7961245105
4623,52,3634,0,"['разместить', 'резюме', 'work.ua']",68.0,771.1414141414141,544916.7961245105
4624,52,683,0,"['главный', 'бухгалтер', 'описание', 'профессия', 'главный', 'бухгалтер']",514.0,771.1414141414141,544916.7961245105
4625,52,243,0,"['блог', 'rabota.ua', 'совет', 'эксперт', 'о', 'работа', 'карьера', 'саморазвитие']",764.0,771.1414141414141,544916.7961245105
4626,52,2985,1,"['создать', 'резюме']",177.0,771.1414141414141,544916.7961245105
4627,52,2025,1,"['профессиональный', 'навык', 'умение', 'пример']",530.0,771.1414141414141,544916.7961245105
4628,52,2680,0,"['вид', 'резюме', 'выбирать', 'оптимальный', 'зарплата.р']",685.0,771.1414141414141,544916.7961245105
4629,52,563,1,"['как', 'правильно', 'составить', 'резюме', 'работа', 'образец', 'шаблон', 'пример', 'правильный', 'составление', 'резюме']",899.0,771.1414141414141,544916.7961245105
4630,52,2121,1,"['всё', 'что', 'нужно', 'знать', 'о', 'резюме', 'для', 'приём', 'работа', 'путеводитель', 'резюме']",284.0,771.1414141414141,544916.7961245105
4631,52,140,1,"['как', 'составить', 'правильный', 'резюме', 'работа', 'шаблон', 'образец', 'пример', 'резюме', 'помочь', 'вы', 'создать', 'резюме', 'должностной', 'обязанность', 'личный', 'качество', 'резюме']",499.0,771.1414141414141,544916.7961245105
4632,52,2306,0,"['создать', 'резюме', 'составить', 'резюме', 'онлайн', 'конструктор', 'резюме', 'от', 'rabota.ua']",132.0,771.1414141414141,544916.7961245105
4633,52,574,1,"['образец', 'резюме']",809.0,771.1414141414141,544916.7961245105
4634,52,22,1,"['как', 'грамотно', 'составить', 'резюме', 'официальный', 'сайт', 'нияу', 'мифь']",2012.0,771.1414141414141,544916.7961245105
4635,52,2295,1,"['резюме', 'менеджер', 'реклама', 'rabota.ru']",368.0,771.1414141414141,544916.7961245105
4636,52,2940,1,"['резюме', 'работа', 'год', 'бланк', 'образец', 'заполнение']",822.0,771.1414141414141,544916.7961245105
4637,52,2159,1,"['составление', 'резюме', 'пример', 'или', 'образец', 'работуводитель']",1501.0,771.1414141414141,544916.7961245105
4638,52,2644,1,"['консультация', 'поиск', 'работа']",367.0,771.1414141414141,544916.7961245105
4639,52,3428,1,"['опыт', 'работа', 'должностной', 'обязанность', 'резюме']",424.0,771.1414141414141,544916.7961245105
4640,52,640,1,"['резюме', 'первый', 'шаг', 'к', 'успех']",907.0,771.1414141414141,544916.7961245105
4641,52,1499,1,"['резюме', 'офис-менеджер', 'rabota.ru']",447.0,771.1414141414141,544916.7961245105
4642,52,1902,1,"['как', 'правильно', 'составить', 'резюме', 'резюме', 'работа', 'полный', 'инструкция']",2341.0,771.1414141414141,544916.7961245105
4643,52,954,0,"['гороскоп', 'сегодня', 'бесплатный', 'астрологический', 'прогноз', 'онлайн', 'рамблер/гороскоп']",784.0,771.1414141414141,544916.7961245105
4644,52,1859,1,"['как', 'составить', 'написать', 'резюме', 'для', 'трудоустройство', 'путеводитель', 'резюме']",483.0,771.1414141414141,544916.7961245105
4645,52,472,1,"['образец', 'резюме', 'юрист']",312.0,771.1414141414141,544916.7961245105
4646,52,3186,0,"['свежий', 'вакансия', 'москва', 'вакансия', 'rabota.ru']",1204.0,771.1414141414141,544916.7961245105
4647,52,354,1,"['образец', 'резюме', 'водитель', 'скачать']",309.0,771.1414141414141,544916.7961245105
4648,52,2647,1,"['правило', 'составление', 'написание', 'резюме', 'просто', 'о', 'резюме']",585.0,771.1414141414141,544916.7961245105
4649,52,3384,1,"['как', 'составить', 'правильный', 'резюме', 'работа', 'скачать', 'образец', 'резюме', 'пример', 'резюме', 'создать', 'резюме']",1030.0,771.1414141414141,544916.7961245105
4650,52,3778,1,"['как', 'фотографироваться', 'для', 'резюме', 'поиск', 'работа']",560.0,771.1414141414141,544916.7961245105
4651,52,2092,0,"['вакансия', 'астана', 'банк', 'база', 'вакансия', 'для', 'специалист', 'сайт', 'gojob.kz']",663.0,771.1414141414141,544916.7961245105
4652,52,2285,1,"['образец', 'резюме', '№1', 'как', 'правильно', 'написать', 'резюме', 'работа']",654.0,771.1414141414141,544916.7961245105
4653,52,3153,1,"['пример', 'резюме', 'бухгалтер']",697.0,771.1414141414141,544916.7961245105
4654,52,1866,1,"['образец', 'резюме', 'секретарь']",316.0,771.1414141414141,544916.7961245105
4655,52,2534,0,"['rabota.ru', 'поиск', 'работа', 'москва', 'вакансия', 'резюме', 'работа', 'зарплата', 'искать', 'работа', 'москва', 'работа', 'для', 'студент']",278.0,771.1414141414141,544916.7961245105
4656,52,3224,0,"['образец', 'резюме', 'саксофонист']",574.0,771.1414141414141,544916.7961245105
4657,52,814,0,"['войти', 'личный', 'раздел', 'соискатель', 'work.ua']",38.0,771.1414141414141,544916.7961245105
4658,52,544,0,"['работа', 'уфа', 'вакансия', 'уфа', 'поиск', 'работа', 'уфа', 'работа', 'уфа', 'ufa.hh.ru']",663.0,771.1414141414141,544916.7961245105
4659,52,942,1,"['шаблон', 'резюме', '№4', 'правильный', 'составление', 'резюме', 'юрист']",516.0,771.1414141414141,544916.7961245105
4660,52,2438,1,"['пример', 'хороший', 'резюме', 'для', 'устройство', 'работа', 'хороший', 'резюме', 'без', 'опыт', 'работа', 'пример']",1995.0,771.1414141414141,544916.7961245105
4661,52,895,1,"['ответы@mail.ru', 'нужный', 'помощь!', 'как', 'составить', 'резюме?']",282.0,771.1414141414141,544916.7961245105
4662,52,1925,1,"['поиск', 'работа', 'job.ru', 'банк', 'вакансия', 'специалист', 'вакансия', 'компания']",231.0,771.1414141414141,544916.7961245105
4663,52,833,1,"['шаблон', 'образец', 'резюме', 'как', 'правильно', 'составить', 'резюме', 'совет', 'рекомендация', 'составление', 'резюме', 'бланк', 'резюме']",215.0,771.1414141414141,544916.7961245105
4664,52,445,1,"['искать', 'работа', 'как', 'составить', 'резюме']",260.0,771.1414141414141,544916.7961245105
4665,52,65,1,"['как', 'составить', 'резюме', 'для', 'устройство', 'работа']",2842.0,771.1414141414141,544916.7961245105
4666,52,3201,1,"['резюме', 'устройство', 'работа', 'образец', 'скачать']",642.0,771.1414141414141,544916.7961245105
4667,52,2971,1,"['как', 'составить', 'резюме', 'правило', 'профессиональный', 'резюме']",532.0,771.1414141414141,544916.7961245105
4668,52,3716,1,"['как', 'правильно', 'составить', 'резюме', 'простой', 'шаг', 'образец']",2550.0,771.1414141414141,544916.7961245105
4669,52,2112,1,"['резюме', 'анкета', 'соискатель', 'как', 'составить', 'резюме', 'скачать', 'шаблон', 'резюме']",118.0,771.1414141414141,544916.7961245105
4670,52,663,1,"['выигрышный', 'резюме', 'ваш', 'польза', 'идеальный', 'резюме']",733.0,771.1414141414141,544916.7961245105
4671,52,3681,1,"['как', 'составить', 'резюме', 'правило', 'профессиональный', 'резюме']",508.0,771.1414141414141,544916.7961245105
4672,52,2031,1,"['вход', 'почта', 'mail.ru']",844.0,771.1414141414141,544916.7961245105
4673,52,3035,1,"['резюме', 'инженер-технолог', 'rabota.ru']",403.0,771.1414141414141,544916.7961245105
4674,52,1735,0,"['как', 'написать', 'резюме', 'для', 'устройство', 'работа', 'образец', 'бланк', 'резюме']",803.0,771.1414141414141,544916.7961245105
4675,52,704,0,"['как', 'составить', 'бизнес-план', 'карьера', 'свой', 'бизнес']",386.0,771.1414141414141,544916.7961245105
4676,52,1081,1,"['резюме', 'водитель', 'образец', 'резюме', 'водитель']",390.0,771.1414141414141,544916.7961245105
4677,52,1428,1,"['шаблон', 'бланк', 'резюме']",83.0,771.1414141414141,544916.7961245105
4678,52,2582,0,"['вакансия', 'украина', 'поиск', 'вакансия', 'работа', 'work.ua']",65.0,771.1414141414141,544916.7961245105
4679,52,3069,1,"['ответы@mail.ru', 'как', 'составить', 'резюме']",582.0,771.1414141414141,544916.7961245105
4680,52,3295,1,"['образец', 'резюме', 'работа', 'заполнить', 'шаблон', 'резюме', 'скачать', 'готовый', 'бланк']",897.0,771.1414141414141,544916.7961245105
4681,52,1245,1,"['как', 'писать', 'резюме', 'для', 'работа', 'ключевой', 'навык', 'достижение', 'пример']",933.0,771.1414141414141,544916.7961245105
4682,52,3591,1,"['бланк', 'резюме', 'шаблон', 'форма', 'скачать', 'бланк', 'резюме', 'просто', 'о', 'резюме']",219.0,771.1414141414141,544916.7961245105
4683,52,6,1,"['как', 'составить', 'резюме']",266.0,771.1414141414141,544916.7961245105
4684,52,255,0,"['войти', 'личный', 'блокнот', 'соискатель', 'rabota.ua']",130.0,771.1414141414141,544916.7961245105
4685,52,1033,1,"['составление', 'резюме', 'маленький', 'хитрость', 'образец', 'резюме', 'резюме', 'образец', 'совет', 'как', 'составить', 'резюме', 'всё', 'о', 'резюме', 'jobs.ua']",2847.0,771.1414141414141,544916.7961245105
4686,52,979,1,"['образец', 'резюме', 'студент', 'минимальный', 'опыт', 'работа', 'резюме', 'образец', 'совет', 'как', 'составить', 'резюме', 'всё', 'о', 'резюме', 'jobs.ua']",2504.0,771.1414141414141,544916.7961245105
4687,52,2446,1,"['грамотнoe', 'резюме', 'ознакомиться', 'этот', 'образец', 'чтобы', 'быть', 'что', 'ровняться']",206.0,771.1414141414141,544916.7961245105
4688,52,3623,1,"['как', 'составить', 'резюме', 'работа', 'правильно', 'образец', 'пример']",1658.0,771.1414141414141,544916.7961245105
4689,52,1493,1,"['пример', 'резюме', '№3', 'как', 'грамотно', 'качественно', 'написать', 'для', 'устройство', 'работа']",738.0,771.1414141414141,544916.7961245105
4690,53,22181,1,"['где', 'находиться', 'кнопка', 'backspace', 'клавиатура', 'где', 'находиться', 'rem-tv.com']",1161.0,2028.7692307692307,33267313.86461539
4691,53,24042,1,"['клавиатура', 'компьютер']",488.0,2028.7692307692307,33267313.86461539
4692,53,23262,1,"['значение', 'клавиша', 'клавиатура']",3388.0,2028.7692307692307,33267313.86461539
4693,53,22665,0,"['mac', 'os', 'x', 'где', 'недоставать', 'кнопка', 'клавиатура', 'mac', 'как', 'набрать', 'del', 'pagedown', 'другой', 'инструкция', 'помощь', 'weapple.ru']",795.0,2028.7692307692307,33267313.86461539
4694,53,22828,1,"['ответы@mail.ru', 'где', 'клавиатура', 'найти', 'кнопка', 'backspace']",283.0,2028.7692307692307,33267313.86461539
4695,53,22097,0,"['слепой', 'машинопись', 'клавиатурный', 'тренажёр', 'как', 'быстро', 'научиться', 'печатать']",15.0,2028.7692307692307,33267313.86461539
4696,53,22639,1,"['клавиша', 'backspace']",406.0,2028.7692307692307,33267313.86461539
4697,53,24380,0,"['не', 'работать', 'backspace']",113.0,2028.7692307692307,33267313.86461539
4698,53,23944,1,"['где', 'клавиатура', 'находиться', 'клавиша', 'кнопка']",4011.0,2028.7692307692307,33267313.86461539
4699,53,23129,0,"['backspace', 'википедия']",362.0,2028.7692307692307,33267313.86461539
4700,53,24793,1,"['что', 'такой', 'backspace']",187.0,2028.7692307692307,33267313.86461539
4701,53,24684,0,"['обозначение', 'кнопка', 'клавиатура', 'форум', 'посиделки', 'беседа', 'о', 'весь']",1662.0,2028.7692307692307,33267313.86461539
4702,53,23229,0,"['где', 'клавиатура', 'находиться', 'кнопка', 'backspace', 'qalls.ru']",132.0,2028.7692307692307,33267313.86461539
4703,53,23746,1,"['ответы@mail.ru', 'где', 'находиться', 'клавиша', 'backspace..']",250.0,2028.7692307692307,33267313.86461539
4704,53,21860,1,"['назначение', 'клавиша', 'клавиатура']",853.0,2028.7692307692307,33267313.86461539
4705,53,22010,0,"['где', 'находиться', 'кнопка', 'delete', 'del', 'клавиатура', 'знать', 'всё']",106.0,2028.7692307692307,33267313.86461539
4706,53,24233,0,"['выбирать', 'клавиатура']",5831.0,2028.7692307692307,33267313.86461539
4707,53,21790,1,"['клавиша', 'клавиатура', 'фото', 'описание', 'кнопка', 'клавиатура']",667.0,2028.7692307692307,33267313.86461539
4708,53,21951,0,"['клавиша', 'клавиатура']",29485.0,2028.7692307692307,33267313.86461539
4709,53,21675,1,"['клавиша', 'backspace', 'new', 'youtube']",308.0,2028.7692307692307,33267313.86461539
4710,53,24703,1,"['где', 'кнопка', 'backspace']",504.0,2028.7692307692307,33267313.86461539
4711,53,24772,1,"['кнопка', 'backspace', 'вновь', 'работать', 'google', 'chrome', 'помощь', 'официальный', 'расширение']",136.0,2028.7692307692307,33267313.86461539
4712,53,23538,1,"['ответы@mail.ru', 'где', 'находиться', 'кнопка', 'backspace', 'клавиатура']",342.0,2028.7692307692307,33267313.86461539
4713,53,22179,1,"['ответы@mail.ru', 'где', 'находиться', 'кнопка', 'backspace']",323.0,2028.7692307692307,33267313.86461539
4714,53,23430,0,"['тема', 'конференция', 'где', 'где', 'клавиатура', 'найти', 'кнопка', 'backspace']",651.0,2028.7692307692307,33267313.86461539
4715,53,24474,1,"['ответы@mail.ru', 'где', 'находиться', 'клавиатура', 'backspace', 'или', 'что', 'это', 'такой']",289.0,2028.7692307692307,33267313.86461539
4716,54,11680,0,"['народный', 'борьба', 'восстание', 'древний', 'рим']",1840.0,4969.64,262508875.60646465
4717,54,12764,0,"['картофель', 'солома', 'форум']",4879.0,4969.64,262508875.60646465
4718,54,12552,0,"['оформление', 'гараж', 'собственность', 'кадастровый', 'инженер']",1279.0,4969.64,262508875.60646465
4719,54,14771,0,"['житие', 'успение', 'пресвятой', 'богородица', 'православный', 'журнал', 'фома']",3007.0,4969.64,262508875.60646465
4720,54,12859,0,"['самый', 'долгожитель', 'земля', 'прожить', 'год', 'интересный', 'факт', 'познавательный', 'статья', 'цифра', 'новость', 'facte.ru']",641.0,4969.64,262508875.60646465
4721,54,11712,1,"['сколько', 'материк', 'часть', 'свет', 'планета', 'земля', 'они', 'название', 'карта', 'сколько', 'материк', 'континент', 'океан', 'земля', 'как', 'они', 'называютcть']",1870.0,4969.64,262508875.60646465
4722,54,11496,1,"['сколько', 'материк', 'какой', 'школьный', 'знания.com']",350.0,4969.64,262508875.60646465
4723,54,13053,0,"['керамика', 'секрет', 'гончаров', 'часть']",2767.0,4969.64,262508875.60646465
4724,54,14535,0,"['договор', 'аренда', 'бухгалтерский', 'учёт', 'вопрос', 'налогообложение']",2337.0,4969.64,262508875.60646465
4725,54,14802,0,"['что', 'такой', 'межевание', 'зачем', 'он', 'делать']",1114.0,4969.64,262508875.60646465
4726,54,12326,0,"['часть', 'ii', 'лидер', 'мировой', 'развитие', 'предок', 'ария']",32719.0,4969.64,262508875.60646465
4727,54,13360,0,"['физика', '-глава']",6432.0,4969.64,262508875.60646465
4728,54,12660,1,"['сколько', 'материк', 'земля', 'они', 'название']",762.0,4969.64,262508875.60646465
4729,54,11545,0,"['21-22', 'июнь', 'день', 'летний', 'солнцестояние', 'нить', 'время']",1225.0,4969.64,262508875.60646465
4730,54,12856,0,"['ландшафтный', 'дизайн', 'дачный', 'участок', 'топ-50', 'фото', 'двор', 'у', 'загородный', 'дом']",1598.0,4969.64,262508875.60646465
4731,54,11376,0,"['томат', 'теплица', 'выращивание', 'уход', 'подготовка', 'теплица', 'высадка', 'рассада', 'подкормка']",986.0,4969.64,262508875.60646465
4732,54,13962,0,"['что', 'начать', 'приватизация', 'земля', 'процедура', 'приватизация']",494.0,4969.64,262508875.60646465
4733,54,14102,0,"['грунт', 'для', 'орхидея', 'какой', 'состав', 'купить']",1093.0,4969.64,262508875.60646465
4734,54,13114,0,"['какой', 'льгота', 'положить', 'участник', 'боевой', 'действие', 'чеченский', 'республика', 'информационный', 'портал', 'орган', 'государственный', 'муниципальный', 'власть', 'нижегородский', 'область']",852.0,4969.64,262508875.60646465
4735,54,14263,0,"['кадастровый', 'паспорт', 'объект', 'недвижимость', 'что', 'он', 'себя', 'представлять', 'какой', 'сведение', 'содержать', 'как', 'он', 'получить']",1444.0,4969.64,262508875.60646465
4736,54,14160,0,"['образец', 'вариант', 'единый', 'государственный', 'экзамен', 'физика', 'г']",1741.0,4969.64,262508875.60646465
4737,54,14056,0,"['день', 'дух', 'святаго', 'или', 'именины', 'земля', 'православный', 'родитель', 'страна', 'мама']",979.0,4969.64,262508875.60646465
4738,54,13377,0,"['печать', 'страница', 'анекдот', 'только', 'избранный']",91557.0,4969.64,262508875.60646465
4739,54,12871,0,"['аримойя', 'изменениеть', 'климат', 'последний', 'тысяча', 'год']",2117.0,4969.64,262508875.60646465
4740,54,11307,0,"['tera', 'система', 'альянс']",6636.0,4969.64,262508875.60646465
4741,54,13916,0,"['как', 'правильно', 'посадить', 'саженец', 'туихвойный']",434.0,4969.64,262508875.60646465
4742,54,13090,0,"['можно', 'ли', 'оформить', 'себя', 'забросить', 'участок']",648.0,4969.64,262508875.60646465
4743,54,13959,0,"['как', 'где', 'хороший', 'сажать', 'кабачок', 'дача']",1343.0,4969.64,262508875.60646465
4744,54,12678,0,"['где', 'почему', 'мир', 'жить', 'долгий', 'весь']",1053.0,4969.64,262508875.60646465
4745,54,13258,0,"['страна', 'евразия', 'я', 'путешествовать', 'сам']",1205.0,4969.64,262508875.60646465
4746,54,11353,0,"['космос', 'космический', 'туризм', 'путешествие', 'полёт', 'космос', 'тонкость', 'туризм']",2299.0,4969.64,262508875.60646465
4747,54,11503,0,"['выращивание', 'горчица']",622.0,4969.64,262508875.60646465
4748,54,11928,0,"['самозахват', 'земля', 'под', 'строительство']",7822.0,4969.64,262508875.60646465
4749,54,12008,0,"['сколько', 'стоить', 'земля-кормилица', 'мы', 'наш', 'время']",1114.0,4969.64,262508875.60646465
4750,54,11435,0,"['цветение', 'картофель', 'хорошо', 'или', 'плохо', 'мой', 'сад', 'огород']",2044.0,4969.64,262508875.60646465
4751,54,11232,0,"['где', 'давать', 'земля', 'многодетный', 'семья', 'узнать', 'администрация']",1000.0,4969.64,262508875.60646465
4752,54,11854,0,"['учебник', 'класс']",1723.0,4969.64,262508875.60646465
4753,54,11756,0,"['фиалка', 'листочек', 'долго', 'укореняться', 'комнатный', 'растение', 'цветок', 'форум', 'homeflowers.ru']",1264.0,4969.64,262508875.60646465
4754,54,12378,0,"['больший', 'вселеннаярасстояние', 'от', 'земля', 'до', 'плутон']",468.0,4969.64,262508875.60646465
4755,54,14233,0,"['крот', 'слепыш', 'землеройка', 'борьба', 'крот', 'дача', 'ловушка', 'секрет', 'сад']",1191.0,4969.64,262508875.60646465
4756,54,11230,0,"['сколько', 'сотка', 'земля', 'нужно', 'для', 'жизнь', 'деревня']",568.0,4969.64,262508875.60646465
4757,54,13744,0,"['сколько', 'животное', 'растение', 'жить', 'земля']",784.0,4969.64,262508875.60646465
4758,54,14358,0,"['земляной', 'оса', 'польза', 'вред', 'фото', 'совет', 'как', 'избавиться', 'видео', 'как', 'выглядеть', 'гнездо', 'ос']",739.0,4969.64,262508875.60646465
4759,54,12543,0,"['ошибка', 'при', 'посадка', 'яблоня', 'газета', 'садовод', 'сетевой', 'издание']",1524.0,4969.64,262508875.60646465
4760,54,11430,0,"['помидор', 'балкон', 'выращивание', 'комнатный', 'растение', 'фото', 'видео']",791.0,4969.64,262508875.60646465
4761,54,14590,1,"['что', 'такой', 'континент', 'сколько', 'они']",773.0,4969.64,262508875.60646465
4762,54,13681,1,"['сколько', 'материк', 'земля', 'материк', 'млн', 'км2']",783.0,4969.64,262508875.60646465
4763,54,13809,0,"['как', 'оформить', 'дарственный', 'образец', 'договор', 'дарение', 'гараж']",626.0,4969.64,262508875.60646465
4764,54,14422,0,"['кто', 'принадлежать', 'курильский', 'остров', 'спор', 'между', 'россия', 'япония']",2318.0,4969.64,262508875.60646465
4765,54,12673,0,"['подготовка', 'почва', 'теплица', 'в', 'сад', 'огород']",1053.0,4969.64,262508875.60646465
4766,54,14482,0,"['как', 'правильно', 'сеять', 'морковь', 'газета', 'садовод', 'сетевой', 'издание']",1880.0,4969.64,262508875.60646465
4767,54,12772,0,"['читать', 'книга', 'константин', 'эдуардович', 'циолковский', 'промышленный', 'освоение', 'космос']",59303.0,4969.64,262508875.60646465
4768,54,13156,0,"['прийти', 'время', 'сажать', 'картошка', 'условие', 'хороший', 'урожай', 'российский', 'газета']",1071.0,4969.64,262508875.60646465
4769,54,13852,0,['в44'],1171.0,4969.64,262508875.60646465
4770,54,13309,0,"['следопытство', 'след', 'передвижение', 'строение', 'конечность', 'походка', 'эльфийский', 'кладовая', 'форум', 'эльфхейм']",5071.0,4969.64,262508875.60646465
4771,54,11851,0,"['выращивание', 'зелень', 'продажа', 'бизнес-план']",1887.0,4969.64,262508875.60646465
4772,54,14059,0,"['фитофтора', 'помидор', 'как', 'бороться']",1138.0,4969.64,262508875.60646465
4773,54,12692,0,"['клетка', 'как', 'биологический', 'система', '1-15']",3009.0,4969.64,262508875.60646465
4774,54,11870,0,"['сколько', 'материк', 'у', 'земля']",328.0,4969.64,262508875.60646465
4775,54,14774,0,"['как', 'рассчитать', 'земельный', 'налог', 'для', 'физический', 'лицо', 'за', 'год']",2204.0,4969.64,262508875.60646465
4776,54,12460,0,"['какой', 'наука', 'изучать', 'земля', 'primenutrition']",327.0,4969.64,262508875.60646465
4777,54,11381,0,"['туй', 'посадка', 'уход', 'туй', 'уход', 'зимой']",1003.0,4969.64,262508875.60646465
4778,54,13706,0,"['когда', 'земля', 'зародиться', 'жизнь', 'сто', 'тысяча', 'почему', 'почемучка']",385.0,4969.64,262508875.60646465
4779,54,12191,1,"['сколько', 'земля', 'материк']",261.0,4969.64,262508875.60646465
4780,54,14236,0,"['сколько', 'земля', 'один', 'человек', 'ева.р', 'женский', 'интернет', 'всё', 'остальной']",801.0,4969.64,262508875.60646465
4781,54,11885,0,"['отзыв', 'о', 'произведение', 'девушка', 'планета', 'земля']",3586.0,4969.64,262508875.60646465
4782,54,12068,1,"['сколько', 'материк', 'земля', 'как', 'они', 'называться']",950.0,4969.64,262508875.60646465
4783,54,14178,0,"['признак', 'судный', 'день', 'ислам', 'дагестан']",1718.0,4969.64,262508875.60646465
4784,54,14208,0,"['как', 'вырастить', 'лес']",799.0,4969.64,262508875.60646465
4785,54,11599,0,"['америго', 'веспуччи', 'происхождение', 'название', 'америка']",2083.0,4969.64,262508875.60646465
4786,54,11347,0,"['налог', 'земля', 'мочь', 'вырасти', 'несколько', 'раз', 'российский', 'газета']",1398.0,4969.64,262508875.60646465
4787,54,12774,0,"['слух', 'материнский', 'капитал', 'год', 'за', 'ребёнок', 'млн', 'руб']",1434.0,4969.64,262508875.60646465
4788,54,14383,0,"['наследование', 'земельный', 'участок', 'земельный', 'право', 'оформление', 'аренда', 'оценка', 'порядок']",1220.0,4969.64,262508875.60646465
4789,54,12614,0,"['строительство', 'загородный', 'дом', 'фэн-шуй', 'обустройство', 'загородный', 'участок']",1963.0,4969.64,262508875.60646465
4790,54,12752,0,"['занятие', 'класс', 'кружка', 'малый', 'мехмат', 'мгу']",1027.0,4969.64,262508875.60646465
4791,54,14126,0,"['лунный', 'календарь']",26109.0,4969.64,262508875.60646465
4792,54,13782,0,"['овёс', 'как', 'сидерат']",349.0,4969.64,262508875.60646465
4793,54,11442,0,"['посадка', 'яблоня', 'схема', 'посадка', 'готовить', 'почва', 'копать', 'ям']",595.0,4969.64,262508875.60646465
4794,54,13325,0,"['выращивание', 'чеснок', 'посадка', 'чеснок', 'уход', 'за', 'они']",1420.0,4969.64,262508875.60646465
4795,54,11665,0,"['как', 'сажать', 'помидор', 'как', 'правильно', 'сажать', 'помидор', 'грунт']",669.0,4969.64,262508875.60646465
4796,54,11558,0,"['консультация', 'недвижимость']",1141.0,4969.64,262508875.60646465
4797,54,12882,1,"['континент', 'википедия']",2803.0,4969.64,262508875.60646465
4798,54,12347,0,"['суточный', 'вращение', 'земля', 'вокруг', 'ось']",722.0,4969.64,262508875.60646465
4799,54,12515,0,"['нужно', 'ли', 'приватизировать', 'частный', 'дом', 'если', 'земля', 'приватизировать', 'дом', 'собственность']",1062.0,4969.64,262508875.60646465
4800,54,14795,0,"['южный', 'америка', 'карта', 'регион', 'страна', 'столица', 'город', 'курорт']",1776.0,4969.64,262508875.60646465
4801,54,13424,0,"['луна', 'спутник', 'земля', 'разработка', 'урок']",840.0,4969.64,262508875.60646465
4802,54,13985,0,"['примета', 'очаг', 'архив', 'дорога', 'истина']",3367.0,4969.64,262508875.60646465
4803,54,13416,0,"['как', 'увеличить', 'площадь', 'земельный', 'участок', 'за', 'счёт', 'свободный', 'земля']",926.0,4969.64,262508875.60646465
4804,54,13163,0,"['что', 'начать', 'приватизация', 'дача', 'дом', 'продлить', 'до', 'документ', 'год']",1373.0,4969.64,262508875.60646465
4805,54,14661,0,"['кадастровый', 'оценка', 'налог', 'недвижимость']",1231.0,4969.64,262508875.60646465
4806,54,13020,0,"['народный', 'средство', 'для', 'растение', 'flowery-blog']",1660.0,4969.64,262508875.60646465
4807,54,11517,0,"['глава', 'параллельный', 'мир', 'земля', 'плазмоид', 'душа', 'тайна', 'она', 'строение']",3274.0,4969.64,262508875.60646465
4808,54,13828,0,"['мера', 'против', 'замерзание', 'трубопровод', 'сан', 'самович']",1242.0,4969.64,262508875.60646465
4809,54,14338,0,"['выращивание', 'рассада', 'перец', 'от', 'посев', 'до', 'посадка', 'грядка']",1090.0,4969.64,262508875.60646465
4810,54,13233,0,['спутник'],15769.0,4969.64,262508875.60646465
4811,54,12350,0,"['сочинение', 'тема', 'сколько', 'человек', 'земля', 'spainternet']",640.0,4969.64,262508875.60646465
4812,54,13773,0,"['день', 'зимний', 'солнцестояние', 'декабрь', 'самый', 'короткий', 'день', 'год', 'астрономический', 'зима', 'наступить']",1595.0,4969.64,262508875.60646465
4813,54,12011,0,"['крестьянин', 'кубань', 'писать', 'г.явлинский']",6476.0,4969.64,262508875.60646465
4814,54,12546,0,"['летать', 'луна', 'запретить', 'кто', 'же']",1080.0,4969.64,262508875.60646465
4815,54,14045,0,"['зороастрийский', 'мифология', 'ред.рак', 'и.в']",118830.0,4969.64,262508875.60646465
4816,55,13788,0,"['если', 'вменять', 'оставление', 'место', 'дтп']",3820.0,5017.1578947368425,105002887.13437858
4817,55,11653,0,"['нарушение', 'п.9.10', 'наказание', 'ст', 'ч', 'коап', 'транспортный', 'право', 'конференция', 'юрклуб']",771.0,5017.1578947368425,105002887.13437858
